iter	MultiClass
512	0.020561691
513	0.02053875264
514	0.02053002606
515	0.02051245394
516	0.02048894329
517	0.02047875135
518	0.02046073702
519	0.02044312349
520	0.02043318267
521	0.02042279232
522	0.02041529013
523	0.02040564334
524	0.02039283545
525	0.02038252309
526	0.02036544249
527	0.02035861549
528	0.02035122782
529	0.02032834405
530	0.0203057156
531	0.0202950722
532	0.02024747606
533	0.02019422732
534	0.02017935003
535	0.02015496861
536	0.02014199623
537	0.02012956203
538	0.0200995769
539	0.020080399
540	0.02007530662
541	0.02006595316
542	0.0200522672
543	0.02003434308
544	0.02002280898
545	0.01999965538
546	0.01998429224
547	0.01997675105
548	0.01995065409
549	0.01993268888
550	0.01992523105
551	0.01990161235
552	0.01988502423
553	0.01986991623
554	0.01985741568
555	0.01983128142
556	0.01981607323
557	0.01980579412
558	0.01978368333
559	0.01977804404
560	0.01975518344
561	0.01974257517
562	0.0197180646
563	0.01969517736
564	0.01967017811
565	0.01964929767
566	0.01963644955
567	0.0196148198
568	0.0196020074
569	0.01958378545
570	0.01955870085
571	0.01954999616
572	0.01953826717
573	0.01950661246
574	0.01949086102
575	0.01948383795
576	0.01945897749
577	0.01942554602
578	0.01940034954
579	0.01939526804
580	0.01937992791
581	0.01935664006
582	0.01930896841
583	0.01930135854
584	0.01929171068
585	0.01926348781
586	0.01925450175
587	0.0192419777
588	0.01923100533
589	0.01922608311
590	0.01920018233
591	0.01917992226
592	0.01917435686
593	0.01914007857
594	0.01912549256
595	0.01910221735
596	0.0190840498
597	0.01904951415
598	0.01903664277
599	0.01902706648
600	0.01901384035
601	0.01900554105
602	0.01898491835
603	0.0189753254
604	0.01897012336
605	0.01895618377
606	0.018941098
607	0.01893488014
608	0.01891478846
609	0.01890270201
610	0.01889152563
611	0.01887800779
612	0.01886453381
613	0.01884945004
614	0.01882797157
615	0.01881763471
616	0.01880864967
617	0.01878889695
618	0.01877231889
619	0.0187616046
620	0.01874905854
621	0.0187318475
622	0.01870311766
623	0.01869054283
624	0.01867620528
625	0.01867086954
626	0.01864830382
627	0.01863967637
628	0.01862542691
629	0.01861075442
630	0.01858561331
631	0.01858137415
632	0.018563779
633	0.01854208385
634	0.01852786371
635	0.01851968924
636	0.01850851432
637	0.01849790643
638	0.01848505345
639	0.01846305235
640	0.01845497004
641	0.01844227419
642	0.01843033319
643	0.01841801575
644	0.01840238889
645	0.01838858758
646	0.01837377404
647	0.01834639718
648	0.01831940359
649	0.01830710444
650	0.01827483577
651	0.01826180307
652	0.01823598972
653	0.01821602732
654	0.01820679035
655	0.01818857208
656	0.01816585588
657	0.01814985596
658	0.01813314325
659	0.01811693377
660	0.01810796065
661	0.01809286052
662	0.01807520221
663	0.01806314116
664	0.01804858394
665	0.01804113175
666	0.01803301877
667	0.01802681136
668	0.01801081398
669	0.01800154653
670	0.01799736434
671	0.0179849759
672	0.01797264905
673	0.01796378493
674	0.01795689626
675	0.01792880186
676	0.0179222983
677	0.01789889369
678	0.01789168701
679	0.01786584391
680	0.01785644402
681	0.01784942576
682	0.01783980177
683	0.01782915148
684	0.01781253028
685	0.01778753668
686	0.01777199336
687	0.01776277447
688	0.0177502333
689	0.0177426125
690	0.01772843004
691	0.017719355
692	0.01770645948
693	0.01769100678
694	0.01767528642
695	0.01765496358
696	0.01762385651
697	0.01760705483
698	0.01759940957
699	0.01758327593
700	0.01756906388
701	0.01756019616
702	0.01755000132
703	0.01753064162
704	0.01752281735
705	0.01751012838
706	0.01747741343
707	0.01747168874
708	0.01746230958
709	0.01745311861
710	0.01743721783
711	0.01743109183
712	0.0174106094
713	0.01740120741
714	0.01738890614
715	0.01736715257
716	0.01735733529
717	0.0173383915
718	0.01732951116
719	0.01731710742
720	0.01730992578
721	0.0172948517
722	0.01728438758
723	0.0172730445
724	0.0172658388
725	0.01725417231
726	0.01723780117
727	0.01722108674
728	0.01721141489
729	0.01717981961
730	0.01716454631
731	0.01715399089
732	0.01712871654
733	0.01711551695
734	0.01710262598
735	0.01709071674
736	0.01708005142
737	0.01707199841
738	0.01706309513
739	0.01705608086
740	0.01704335561
741	0.01702922575
742	0.01701518959
743	0.01699048153
744	0.01697142913
745	0.0169584576
746	0.01694305076
747	0.01693419672
748	0.01690549528
749	0.01690007242
750	0.01689202699
751	0.016885084
752	0.01687433203
753	0.01686163104
754	0.01685633501
755	0.01684497699
756	0.0168369157
757	0.01683349867
758	0.01682125502
759	0.01680856052
760	0.01679010765
761	0.01677449598
762	0.01676836524
763	0.0167574906
764	0.01674122721
765	0.01673750499
766	0.01673302548
767	0.01671966774
768	0.01670753265
769	0.0166936457
770	0.01667141146
771	0.01665202203
772	0.01663954573
773	0.01663381317
774	0.01662486758
775	0.01661376435
776	0.01660624148
777	0.01659777033
778	0.01659092769
779	0.0165829479
780	0.01657140993
781	0.01655894517
782	0.01654222512
783	0.01653282893
784	0.01652360164
785	0.01651011922
786	0.01649089675
787	0.01647689617
788	0.01646660993
789	0.01645851363
790	0.01645285113
791	0.01642706367
792	0.01642112934
793	0.01640845936
794	0.01639960133
795	0.01639435261
796	0.01638851683
797	0.01638179492
798	0.01637660516
799	0.01636947043
800	0.01636162475
801	0.01635019739
802	0.01633594261
803	0.01632405441
804	0.01630814383
805	0.01630173108
806	0.01629636565
807	0.01628989781
808	0.01628060399
809	0.0162757587
810	0.01626311721
811	0.01625238577
812	0.01624106638
813	0.01623197179
814	0.01621683526
815	0.01620561329
816	0.01619718627
817	0.01618662155
818	0.01617489389
819	0.01616844704
820	0.0161490875
821	0.01614197995
822	0.01613279593
823	0.01612674362
824	0.01611829375
825	0.01610593002
826	0.01608429442
827	0.01607506162
828	0.01606502713
829	0.01605965603
830	0.01603656542
831	0.01601706729
832	0.01600398629
833	0.01598316194
834	0.01597568435
835	0.01597233339
836	0.01596565628
837	0.01595131311
838	0.01593854851
839	0.01592451823
840	0.01591742566
841	0.01590786733
842	0.01589969897
843	0.01588953948
844	0.01587996557
845	0.01587370327
846	0.01584841702
847	0.01583326587
848	0.01581930562
849	0.01578959669
850	0.01578218285
851	0.01576935347
852	0.01576096791
853	0.01575007309
854	0.01573771194
855	0.01572956721
856	0.01572405128
857	0.01570423441
858	0.01569483351
859	0.01568330857
860	0.01567594429
861	0.01566754253
862	0.01566146277
863	0.01565760792
864	0.0156506619
865	0.01564543738
866	0.01564102245
867	0.01562852067
868	0.01562121033
869	0.01561547063
870	0.0155912544
871	0.01557949364
872	0.0155588778
873	0.01551786645
874	0.01550957329
875	0.0155026367
876	0.01549689291
877	0.01549144073
878	0.0154861792
879	0.01547943863
880	0.0154768711
881	0.01546257218
882	0.01545692117
883	0.01544169669
884	0.01542987664
885	0.01542162237
886	0.01541032017
887	0.01539821686
888	0.0153896478
889	0.01538140646
890	0.01537176569
891	0.01536779683
892	0.01535880032
893	0.01534013072
894	0.015331733
895	0.01532151629
896	0.01530104203
897	0.01528856459
898	0.01527499443
899	0.01526642418
900	0.01526234687
901	0.01524859675
902	0.01524171733
903	0.01522705882
904	0.01521165052
905	0.0152043452
906	0.01519814709
907	0.01516639119
908	0.01516285841
909	0.01514897856
910	0.01512915984
911	0.01511907381
912	0.01511363657
913	0.01509603555
914	0.01508763491
915	0.01508082476
916	0.01506148233
917	0.01505119501
918	0.01503411185
919	0.01501249086
920	0.01499378032
921	0.01498405148
922	0.01496272955
923	0.014959743
924	0.01495384971
925	0.01493839068
926	0.01493163208
927	0.01492220744
928	0.01491074574
929	0.01489392605
930	0.01488366719
931	0.01487618516
932	0.01485164117
933	0.01484496172
934	0.01483597957
935	0.01482307287
936	0.01481160936
937	0.01479736705
938	0.0147779989
939	0.01477132318
940	0.01476259084
941	0.0147473477
942	0.01474171386
943	0.01471187097
944	0.01470756369
945	0.01469806115
946	0.01469042224
947	0.01468298983
948	0.01464899182
949	0.01464055715
950	0.0146179153
951	0.01461208164
952	0.0146020792
953	0.01459566919
954	0.01458760342
955	0.01458032998
956	0.01455501981
957	0.01454067077
958	0.01453312746
959	0.01452356931
960	0.01451513603
961	0.01450243123
962	0.0144971208
963	0.0144928498
964	0.01448879199
965	0.01448302266
966	0.01447542959
967	0.01445986848
968	0.01445259344
969	0.01444955058
970	0.01444228796
971	0.01443198537
972	0.01442432148
973	0.01441296753
974	0.0144056623
975	0.01438639911
976	0.01438352051
977	0.0143603915
978	0.01434015769
979	0.01432019133
980	0.014314164
981	0.01430409182
982	0.01429243519
983	0.01428375663
984	0.01427197183
985	0.0142640785
986	0.01425282539
987	0.01423904396
988	0.01422199804
989	0.01421378753
990	0.01420473041
991	0.01420086959
992	0.01419326748
993	0.01416956907
994	0.01415994801
995	0.01415646262
996	0.01415209464
997	0.01413613691
998	0.01412858704
999	0.0141069907
